ID,NAME,TIME,TEXT,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,ABUSE,B_POLARITY,POR
conv6_mess97,Pauline,14:45:14," dsl fatima et voilaaa, dans ta mere jrgl",bully,OAG,victim,OTH,ATK,OTH,NEG,1,1,1
conv6_mess98,Nicolas,14:45:22,Y’a r Théo art ça va t’attraper toi et Fatima,bully_support,OAG,victim/conciliator,THR,ATK,DFN,NEG,1,1,1
conv6_mess99,Pauline,14:45:24,casse toi,bully,OAG,victim,OTH,ATK,OTH,NEG,1,1,1
conv6_mess100,Pierre,14:45:30,Maigris fatima,bully_support,CAG,victim,DNG,ATK,OTH,NEG,1,1,1
conv6_mess101,Teresa,14:45:44,Tkt t’es belle Fatima rrrrrrrr😝,victim_support,NAG,NULL,NULL,EMP,OTH,POS,0,0,0
conv6_mess102,Pauline,14:45:45,lvdm,bully,OAG,victim,OTH,ATK,OTH,NEG,1,1,1
conv6_mess103,Fatima,14:45:59," oh non tu m'as ""bien eu"" Pauline ...",victim,CAG,bully,OTH,DFN,ATK,NEG,1,0,0
conv6_mess105,Pauline,14:46:07,ta vu :') :') :') :'),bully,NAG,NULL,NULL,OTH,DFN,NEU,0,0,1
conv6_mess106,Fatima,14:46:18,Merci Teresa ! Heuresement que tu es là !,victim,NAG,NULL,NULL,OTH,EMP,POS,0,0,0
conv6_mess107,Nicolas,14:46:41,Teresa  ca va te soulever,bully_support,OAG,conciliator,THR,ATK,EMP,NEG,1,1,1
conv6_mess110,Teresa,14:47:17,Vien nicola,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,1,0,0
conv6_mess111,Pauline,14:47:27,avec un s,bully,CAG,victim_support,OTH,ATK,DFN,NEG,1,1,1
conv6_mess112,Nicolas,14:47:28,Vsy,bully_support,OAG,victim_support,OTH,ATK,DFN,NEG,1,1,1
conv6_mess114,Fatima,14:47:29,Pauline et Pierre ... c'est une catastrophe !,victim,OAG,bully/bully_support,OTH,DFN,NULL,NEG,1,0,0
conv6_mess115,Pauline,14:47:30,nicolas,bully,CAG,victim_support,OTH,ATK,DFN,NEG,1,1,1
conv6_mess116,Pierre,14:47:30,Nan parce que elle est noir et grosse,bully_support,OAG,victim,DNG,ATK,DFN,NEG,1,1,1
conv6_mess117,Fatima,14:47:34,Je suis si déçue,victim,NAG,NULL,NULL,OTH,NULL,NEG,0,0,0
