ID,NAME,TIME,TEXT,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,ABUSE,B_POLARITY,POR
conv20_mess193,Camille,10:46:44,tu te cache derriere ellian carrement,victim_support,CAG,bully,OTH,DFN,ATK,NEG,1,0,0
conv20_mess194,Theo,10:46:46,Bref Paul mtn déconnectes toi et essaye d'arreter de répondre a ses provocations c inutile,victim_support,NAG,NULL,NULL,OTH,DFN,NEG,0,0,0
conv20_mess195,Ellian,10:46:54,toi tu va tenir mon chibre ouai sale pute,bully,OAG,victim_support,OTH,ATK,OTH,NEG,1,1,1
conv20_mess197,Theo,10:46:57,t'en as pas,victim_support,CAG,bully,DNG,DFN,ATK,NEG,1,0,0
conv20_mess199,Camille,10:47:14,lequel de chibre 36mm on le vois pas,victim_support,CAG,bully,DNG,DFN,ATK,NEG,1,0,0
conv20_mess200,Theo,10:47:16,avoir un chibre pour ne pas s'en servir c'est dommage Ellian,victim_support,OAG,bully,DNG,DFN,ATK,NEG,1,0,0
conv20_mess201,Ellian,10:47:29,y faut un microscope,bully,CAG,victim_support,OTH,ATK,DFN,NEG,1,1,1
conv20_mess202,Theo,10:47:31,bahaha,victim_support,NAG,NULL,NULL,OTH,ATK,NEG,0,0,0
conv20_mess203,Camille,10:47:34,de ouf,victim_support,NAG,NULL,NULL,OTH,ATK,NEG,0,0,0
conv20_mess204,Theo,10:47:38,il se taille tout seul,victim_support,CAG,bully,OTH,DFN,ATK,NEG,1,0,0
conv20_mess205,Paul,10:48:36,vous arretez un peu,victim,NAG,NULL,NULL,OTH,DFN,NEU,0,0,0
conv20_mess206,Paul,10:49:06,vous avez quoi encore contre les gays,victim,NAG,NULL,NULL,DFN,ATK,NEU,0,0,0
conv20_mess207,Theo,10:49:07,MAIS FRR,victim_support,NAG,NULL,NULL,OTH,OTH,NEU,0,0,0
conv20_mess208,Paul,10:49:16,c'est pas fini,victim,NAG,NULL,NULL,OTH,OTH,NEU,0,0,0
conv20_mess209,Ellian,10:49:21,les gays c est des gay,bully,OAG,victim,DNG,ATK,DFN,NEG,1,1,1
conv20_mess210,Theo,10:49:25,waw Ellian t’es sur ?,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,0,0,0
conv20_mess211,Paul,10:49:31,oui merci ellian,victim,NAG,NULL,NULL,DFN,ATK,NEG,0,0,0
conv20_mess212,Paul,10:49:42,tu vois quand tu ty mets,victim,NAG,NULL,NULL,DFN,ATK,NEG,0,0,0
