ID,NAME,TIME,TEXT,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,ABUSE,B_POLARITY,POR
conv33_mess97,Coralie,11:45:25,les religieux sont bien plus eduqués que vous déja,victim_support,OAG,bully_support,DNG,DFN,ATK,NEG,1,0,0
conv33_mess98,Fatimah,11:45:27,"ouais vzy, explique toi",victim,OAG,bully_support,OTH,DFN,ATK,NEG,1,0,0
conv33_mess99,Pierre,11:45:34,grave,victim_support,NAG,NULL,NULL,EMP,DFN,NEG,0,0,0
conv33_mess100,Léo,11:45:39,Bah retourne faire ta vie en Algérie stp,bully_support,CAG,victim,DNG,ATK,OTH,NEG,1,1,1
conv33_mess101,Fatimah,11:45:40,dite nous julie et LeoSoutienduharc,victim,OAG,bully/bully_support,OTH,DFN,NULL,NEG,1,0,0
conv33_mess102,Coralie,11:45:43,eux ils sucent pas des grosses bites a longueur de journee,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,1,0,0
conv33_mess104,Julie,11:46:20,cool,bully,NAG,NULL,NULL,OTH,DFN,NEG,0,0,1
conv33_mess105,Coralie,11:47:07,assume enft,victim_support,NAG,NULL,NULL,OTH,OTH,NEU,0,0,0
conv33_mess106,Julie,11:47:07,ta grosse mere la pute je vais tenculer dans ton berceau tume connaispas moi,bully,OAG,victim_support,OTH,ATK,DFN,NEG,1,1,1
conv33_mess107,Fatimah,11:47:20,grosse gamine ouèch,victim,CAG,bully,DNG,DFN,ATK,NEG,1,0,0
conv33_mess108,Julie,11:47:24,jsuuis une folle moi,bully,NAG,NULL,NULL,OTH,NULL,NEG,0,0,1
conv33_mess109,Léo,11:47:29,mdrrrrrrrrrrrrrrr,bully_support,NAG,NULL,NULL,AIN,ATK,NEG,0,1,1
conv33_mess110,Coralie,11:47:40,ohhhh viens essaie mon cul il s'ouvre pas pour toi dsl,victim_support,OAG,bully,DNG,DFN,ATK,NEG,1,0,0
conv33_mess111,Fatimah,11:47:43,"la meuf se lache,  elle crois quoi",victim,OAG,bully,OTH,DFN,ATK,NEG,1,0,0
conv33_mess112,Julie,11:48:05,MOI JVOUS BZ MOI,bully,OAG,victim,OTH,ATK,DFN,NEG,1,1,1
conv33_mess113,Julie,11:48:08,JSUIS UBNE FOLLE MOI TA MERE LA PUTEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE,bully,OAG,victim,NCG,ATK,DFN,NEG,1,1,1
conv33_mess114,Pierre,11:48:18,tu va rien faire sale folle,victim_support,OAG,bully,OTH,DFN,ATK,NEG,1,0,0
conv33_mess115,Léo,11:48:18,Bahahaha elle me fume cette meuf xD,bully_support,CAG,victim,OTH,ATK,DFN,NEG,1,1,1
conv33_mess116,Coralie,11:48:25,on sais qtes folle sale pute,victim_support,OAG,bully,NCG,DFN,ATK,NEG,1,0,0
conv33_mess117,Coralie,11:49:04,"bon allez julie et leo retournez chez vos meres et laissez fatimah tranquille, merci",victim_support,OAG,bully/bully_support,OTH,DFN,NULL,NEG,1,0,0
