ID,NAME,TIME,TEXT,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,ABUSE,B_POLARITY,POR
conv11_mess49,Silvia,12:46:44,"si c'est moi et je me défends, comme je vous l'ai dit, je n'ai rien fait et je ne savais pour Sophie",victim,NAG,NULL,NULL,DFN,ATK,NEU,0,0,0
conv11_mess50,theo,12:46:45,et alors elle vas pleurer 💔😢💔😢💔😢,bully_support,CAG,victim_support,OTH,ATK,DFN,NEG,1,1,1
conv11_mess51,camille,12:46:49,cest bon frere elle la chauffe et tout et,bully_support,OAG,victim,DNG,AIN,ATK,NEG,1,1,1
conv11_mess52,theo,12:47:11,tu savais pas pour sophie ???,bully_support,NAG,NULL,NULL,OTH,DFN,NEU,0,0,1
conv11_mess55,theo,12:47:14,bah bien sûr,bully_support,NAG,NULL,NULL,OTH,DFN,NEU,0,0,1
conv11_mess56,lucie,12:47:18,bah alors y’a aucun problème mtn à part lucas qui sait pas garder sa bite dans son caleçon,victim_support,OAG,NULL,DNG,OTH,NULL,NEG,1,0,0
conv11_mess57,theo,12:47:18,on va tous y croire,bully_support,NAG,NULL,NULL,OTH,DFN,NEU,0,0,1
conv11_mess58,Silvia,12:47:23,non je ne vais pas pleurer mais vous n'avez pas à m'accuser,victim,NAG,NULL,NULL,CNS,AIN,NEU,0,0,0
conv11_mess59,theo,12:47:26,tout le monde savais pour eux,bully_support,NAG,NULL,NULL,OTH,DFN,NEU,0,0,1
conv11_mess60,Silvia,12:47:41,je croyais que c t fini,victim,NAG,NULL,NULL,OTH,OTH,NEU,0,0,0
conv11_mess61,lucie,12:47:44,c’est qui eux même? angelina jolie et brad pitt?,victim_support,CAG,NULL,OTH,DFN,OTH,NEG,1,0,0
conv11_mess62,camille,12:47:47,ba apres cest lucas le connard,bully_support,CAG,victim,OTH,ATK,CNS,NEG,1,1,1
conv11_mess63,theo,12:47:51,« je vais pas pleurer » mdr chiale,bully_support,OAG,victim,OTH,ATK,CNS,NEG,1,1,1
conv11_mess64,lucie,12:47:58,à part eux même personne n’a rien à cirer de leur couple,victim_support,CAG,NULL,OTH,DFN,OTH,NEU,1,0,0
conv11_mess65,Silvia,12:48:09,theo t'es lourd de ouf,victim,OAG,bully_support,OTH,DFN,ATK,NEG,1,0,0
conv11_mess66,theo,12:48:27,retourne dans ton pays salope,bully_support,OAG,victim,OTH,ATK,DFN,NEG,1,1,1
conv11_mess67,Silvia,12:48:37,je suis dans mon pays !,victim,NAG,NULL,NULL,CNS,ATK,NEU,0,0,0
conv11_mess68,camille,12:48:41,bon les gars sylvia elle fait que sucer les profs,bully_support,OAG,victim,DNG,ATK,DFN,NEG,1,1,1
conv11_mess69,lucie,12:49:01,oh theo tu pete juste le seum prsk t’as pas réussi à pecho silvie c’est tout,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,1,0,0
