ID,NAME,TIME,TEXT,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,ABUSE,B_POLARITY,POR
conv15_mess79,Constance,15:48:36,non julie je ne te laisserai pas te faire harceler,victim_support,NAG,NULL,NULL,EMP,OTH,POS,0,0,0
conv15_mess80,Emilie,15:48:38,OH MARI SI TU SAVAISSSSSSSSSSSSS,bully,CAG,victim,OTH,AIN,ATK,NEG,1,1,1
conv15_mess81,Caroline,15:48:39,vas y j'attends que ca,victim_support,CAG,bully,OTH,DFN,ATK,NEG,1,0,0
conv15_mess82,Marie,15:48:57,t'a quoi toi,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,0,0,0
conv15_mess83,Caroline,15:49:00,en attendant vous venez parler ici tellement vous avez peur de parler en face,victim_support,NAG,NULL,NULL,DFN,ATK,NEU,0,0,0
conv15_mess84,Constance,15:49:12,au moins les sorcieres comme toi elodie elles etaient brulees au moyen age,victim_support,OAG,bully_support,DNG,DFN,ATK,NEG,1,0,0
conv15_mess85,Caroline,15:49:14,donc vas y juste bouges ou viens assumer en face,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,0,0,0
conv15_mess86,Elodie,15:49:14,"et les hommes partaient a la guerre pour faire vivre leur famille, ils ne se maquillaient pas et ne sucaient pas de bites",bully_support,CAG,victim_support,OTH,ATK,DFN,NEG,1,1,1
conv15_mess87,Emilie,15:49:15,UN BLEM AVEC TOI MA CHERIE,bully,OAG,victim_support,OTH,ATK,DFN,NEG,1,1,1
conv15_mess88,Elodie,15:49:20,c contre nature calme toi,bully_support,CAG,victim_support,OTH,ATK,DFN,NEG,1,1,1
conv15_mess89,Caroline,15:49:22,on a pas le temps pour toi,victim_support,OAG,bully,OTH,DFN,ATK,NEG,1,0,0
conv15_mess90,Marie,15:49:24,mais vien on s'explique en fasse,victim_support,CAG,bully/bully_support,OTH,DFN,NULL,NEG,1,0,0
conv15_mess91,Anna,15:49:29,que des langues de putes,bully_support,OAG,victim/victim_support,NCG,ATK,DFN,NEG,1,1,1
conv15_mess92,Elodie,15:49:30,pas de souci,bully_support,CAG,victim_support,OTH,ATK,DFN,NEG,1,1,1
conv15_mess93,Emilie,15:49:31,VVIENTTTTT,bully,CAG,victim_support,THR,ATK,DFN,NEU,1,1,1
conv15_mess94,Elodie,15:49:48,bande de pwords,bully_support,OAG,victim/victim_support,NCG,ATK,NULL,NEG,1,1,1
conv15_mess95,Emilie,15:49:51,PAS DE PROBLEME JATTEND QUE SAAA,bully,CAG,victim_support,THR,ATK,DFN,NEG,1,1,1
conv15_mess97,Caroline,15:49:53,mais venez vous,victim_support,NAG,NULL,NULL,OTH,ATK,NEU,0,0,0
conv15_mess98,Elodie,15:49:55,non c degueulasse,bully_support,NAG,NULL,NULL,OTH,OTH,NEG,0,0,1
conv15_mess99,Marie,15:49:59,j'arrive toi en quelle salle,victim_support,CAG,bully,THR,DFN,ATK,NEG,1,0,0
