ID,NAME,TIME,TEXT,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,ABUSE,B_POLARITY,POR
conv19_mess79,Nicola,12:51:36,brice le gay refouler,bully_support,OAG,conciliator,DNG,ATK,DFN,NEG,1,1,1
conv19_mess80,LisaLaBoss,12:51:41,BON ARRETEZ STOP !! LE HARCELEMENT VOU VOU RENDER PA COMTE VOU BLESSER PAUL !!!!,victim_support,NAG,NULL,NULL,CR,NULL,NEU,0,0,0
conv19_mess82,Arthur,12:51:48,Paul tu sais faire de ta vie a part de se prendre des queues,bully_support,OAG,victim,DNG,ATK,NULL,NEG,1,1,1
conv19_mess84,Arthur,12:51:54,rien faire*,bully_support,OAG,victim,DNG,ATK,NULL,NEG,1,1,1
conv19_mess85,Nicola,12:51:55,on s'en fou de paul,bully_support,OAG,victim,OTH,ATK,CR,NEG,1,1,1
conv19_mess86,Camikaz,12:51:59,c'est pas gentil d'etre mechant,victim_support,NAG,NULL,NULL,CR,NULL,NEU,0,0,0
conv19_mess87,Nicola,12:52:02,qui creve,bully_support,OAG,victim,OTH,ATK,CR,NEG,1,1,1
conv19_mess89,Nicola,12:52:09,cette sombre merde,bully_support,OAG,victim,OTH,ATK,DFN,NEG,1,1,1
conv19_mess90,Ellian,12:52:10,paul il mange 30km de queue,bully,OAG,victim,DNG,ATK,NULL,NEG,1,1,1
conv19_mess91,Arthur,12:52:13,Paul meurs,bully_support,OAG,victim,OTH,AIN,ATK,NEG,1,1,1
conv19_mess92,Ellian,12:52:16,c'est plus que ta daronne,bully,OAG,victim,DNG,ATK,NULL,NEG,1,1,1
conv19_mess93,Paul,12:52:18,Je me sens franchement humilié ...,victim,NAG,NULL,NULL,OTH,ATK,NEG,0,0,0
conv19_mess94,theo,12:52:24,C’est les gens fermés d’esprit comme vous qui mériteraient de crever,victim_support,OAG,bully_support,DNG,DFN,ATK,NEG,1,0,0
conv19_mess95,Ellian,12:52:24,bah degage,bully,OAG,victim,OTH,ATK,OTH,NEG,1,1,1
conv19_mess97,Ellian,12:52:30,on veut pas de toi,bully,OAG,victim,OTH,ATK,OTH,NEG,1,1,1
conv19_mess99,Arthur,12:52:33,Paul le drôle,bully_support,CAG,victim,NCG,ATK,OTH,NEG,1,1,1
