ID,NAME,TIME,TEXT,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,ABUSE,B_POLARITY,POR
conv16_mess61,Anna,09:40:44,nous sommes le rap des cp,bully_support,NAG,NULL,NULL,OTH,NULL,NEU,0,0,1
conv16_mess62,Emilie,09:40:56,va faire un cuni ailleurs,bully,OAG,victim,DNG,ATK,OTH,NEG,1,1,1
conv16_mess63,constance,09:40:56,si mo j'aime julie,victim_support,NAG,NULL,NULL,CNS,ATK,NEU,0,0,0
conv16_mess64,Elodie,09:40:58,constance grosse folle,bully_support,OAG,victim_support,NCG,ATK,DFN,NEG,1,1,1
conv16_mess65,constance,09:41:04,tg,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,1,0,0
conv16_mess66,Julie,09:41:06,vous êtes nulles de pas supporter les autres ce n'est pas parce que vous vivez d'une certaine façon que tout el monde doit faire pareil. ça vous fait peur que les autres montrent qu'on peut faire d'autres choix ?!,victim,NAG,NULL,NULL,CNS,ATK,NEU,0,0,0
conv16_mess67,Elodie,09:41:15,tg,bully_support,OAG,victim,OTH,ATK,CNS,NEG,1,1,1
conv16_mess68,Anna,09:41:16,la paix dans le monde,bully_support,CAG,victim,OTH,ATK,CNS,NEG,1,1,1
conv16_mess69,constance,09:41:17,tg,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,1,0,0
conv16_mess70,Elodie,09:41:17,ratio,bully_support,NAG,NULL,NULL,AIN,ATK,NEG,0,1,1
conv16_mess71,Emilie,09:41:19,j'ai pas lu tlm c une merde,bully,OAG,victim,OTH,ATK,CNS,NEG,1,1,1
conv16_mess72,constance,09:41:34,bah pq tu t'interresse a elle,victim_support,NAG,NULL,NULL,DFN,ATK,NEU,0,0,0
conv16_mess73,Elodie,09:41:39,ratio,bully_support,NAG,NULL,NULL,AIN,ATK,NEG,0,1,1
conv16_mess74,marie,09:41:46,franchement en quoi rependre votre haine va changer un truc au fait que julie sois lesbienne?,victim_support,NAG,NULL,NULL,DFN,ATK,NEU,0,0,0
conv16_mess75,Elodie,09:41:48,grosse pute,bully_support,OAG,victim,NCG,ATK,NULL,NEG,1,1,1
conv16_mess76,Julie,09:41:57,ça vous met en colère parce que peut-etre vous avez peur d'être pareilles ?,victim,NAG,NULL,NULL,DFN,ATK,NEG,0,0,0
conv16_mess77,Emilie,09:42:06,oui elle nous fous la honte,bully,OAG,victim,DNG,ATK,DFN,NEG,1,1,1
conv16_mess78,marie,09:42:13,toi aussi *,victim_support,OAG,bully,DNG,DFN,ATK,NEG,1,0,0
conv16_mess79,Julie,09:42:21,c'est toi qui nous fait honte d'être aussi méchante,victim,OAG,bully,OTH,DFN,ATK,NEG,1,0,0
conv16_mess80,Elodie,09:42:26,Ftg toi,bully_support,OAG,victim,OTH,ATK,DFN,NEG,1,1,1
conv16_mess81,Julie,09:42:33,bel argument,victim,NAG,NULL,NULL,EMP,DFN,NEG,0,0,0
